,Network Name,Native ID,Latitude,Longitude,Elevation (m),Variables
1283,EC_raw,1060R0K,53.5,-130.6333333,14.9,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1284,EC_raw,1091174,54.38316667,-125.9586667,713.2,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1285,EC_raw,1091174,54.38,-125.96,713.2,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1286,EC_raw,1101300,50.14418306,-123.1091767,884.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1287,EC_raw,1101300,50.14390528,-123.1105583,884.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1288,EC_raw,1051351,51.93583333,-131.0163889,91.9,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1289,EC_raw,1141455,49.29638889,-117.6325,495.0,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1290,EC_raw,1061458,52.18722361,-127.4697239,31.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1291,EC_raw,1181508,55.68722222,-121.6266667,609.6,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Relative Humidity (Point)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1292,EC_raw,1161661,51.144722,-121.504722,1056.7,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1293,EC_raw,1021830,49.71666667,-124.9,25.6,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1294,EC_raw,1152102,49.61222222,-115.7819444,940.0,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1295,EC_raw,114B1F0,49.08194444,-116.5005556,646.2,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1296,EC_raw,1062251,53.03027778,-131.6013889,16.8,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1297,EC_raw,1182285,55.74222222,-120.1830556,654.7,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1298,EC_raw,119BLM0,58.42584167,-130.0255639,801.9,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1299,EC_raw,119BLM0,58.43,-130.03,801.9,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1300,EC_raw,1192345,58.428335,-130.0105567,792.5,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1301,EC_raw,1012475,48.42440278,-123.2251,15.3,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1302,EC_raw,1022689,49.21666667,-123.8,5.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1303,EC_raw,1022689,49.208665,-123.810556,5.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1304,EC_raw,1012710,48.43197222,-123.4393333,3.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1305,EC_raw,1032731,49.38318611,-126.5446778,7.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1306,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1307,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1308,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1309,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1310,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1311,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1312,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1313,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1314,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1315,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1316,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1317,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1318,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1319,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1320,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1321,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1322,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1323,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1324,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1325,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1326,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1327,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1328,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1329,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1330,EC_raw,1022795,50.45347222,-125.9916111,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1331,EC_raw,1022795,50.45347222,-125.9928333,8.0,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1332,EC_raw,1192940,58.83638889,-122.5972222,381.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1333,EC_raw,1192940,58.83638889,-122.5969444,381.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1334,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1335,EC_raw,1183000,56.23833333,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1336,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1337,EC_raw,1183000,56.23833333,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1338,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1339,EC_raw,1183000,56.23833333,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1340,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1341,EC_raw,1183000,56.23833333,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1342,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1343,EC_raw,1183000,56.23833333,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1344,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1345,EC_raw,1183000,56.23833333,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1346,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1347,EC_raw,1183000,56.23833333,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
1348,EC_raw,1183000,56.23805556,-120.7402778,694.9,Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
